trial,dataset,family,pr(Y=1|S=mc),DP,"t(P(S=1), DP)","t(P(S=1), DP_ground_truth)",I_v(X_to_S)
5,compas,mlp_one_layer,0.47,0.189538582,0.004490103,0.000281095,0.054795916
5,compas,mlp_two_layer,0.47,0.191045523,0.004561821,0.000281095,0.055014073
5,compas,mlp_three_layer,0.47,0.194047473,0.004706385,0.000281095,0.032048538
5,compas,sgd_lr,0.49,0.228999776,6.56E-03,6.33E-05,0.036633462
5,compas,mlp_one_layer,0.49,0.214049847,5.73E-03,6.33E-05,0.060680686
5,compas,mlp_two_layer,0.49,0.216310258,5.85E-03,6.33E-05,0.06002215
5,compas,mlp_three_layer,0.49,0.217928988,5.94E-03,6.33E-05,0.047469624
5,compas,sgd_lr,0.51,0.21059996,5.54E-03,6.89E-08,0.031492941
5,compas,mlp_one_layer,0.51,0.202423572,5.12E-03,6.89E-08,0.052867213
5,compas,mlp_two_layer,0.51,0.206216517,5.32E-03,6.89E-08,0.05498359
5,compas,mlp_three_layer,0.51,0.196433332,4.82E-03,6.89E-08,0.049743506
5,compas,sgd_lr,0.53,0.197151005,4.86E-03,3.62E-05,0.028275456
5,compas,mlp_one_layer,0.53,0.16746703,3.50E-03,3.62E-05,0.04957869
5,compas,mlp_two_layer,0.53,0.170428001,3.63E-03,3.62E-05,0.047076686
5,compas,mlp_three_layer,0.53,0.186759424,4.36E-03,3.62E-05,0.053988042
5,compas,sgd_lr,0.55,0.202321204,5.12E-03,0.000125616,0.028514277
5,compas,mlp_one_layer,0.55,0.180419375,4.07E-03,0.000125616,0.053066739
5,compas,mlp_two_layer,0.55,0.181323885,4.11E-03,0.000125616,0.046766378
5,compas,mlp_three_layer,0.55,0.185390805,4.30E-03,0.000125616,0.02999102
5,compas,sgd_lr,0.57,0.196243983,0.004813593,0.00040764,0.028153074
5,compas,mlp_one_layer,0.57,0.173337788,0.003755017,0.00040764,0.050773735
5,compas,mlp_two_layer,0.57,0.177346616,0.003930789,0.00040764,0.04857492
5,compas,mlp_three_layer,0.57,0.167417573,0.0035028,0.00040764,0.046123343
5,compas,sgd_lr,0.59,0.180838423,0.004087172,0.000905401,0.032308088
5,compas,mlp_one_layer,0.59,0.173831885,0.003776464,0.000905401,0.053586466
5,compas,mlp_two_layer,0.59,0.176288554,0.003884006,0.000905401,0.045381662
5,compas,mlp_three_layer,0.59,0.134741225,0.002268582,0.000905401,0.040373497
5,compas,sgd_lr,0.61,0.173527294,0.003763236,0.001120149,0.026753701
5,compas,mlp_one_layer,0.61,0.154951631,0.003000414,0.001120149,0.046420527
5,compas,mlp_two_layer,0.61,0.161829268,0.003272776,0.001120149,0.044724397
5,compas,mlp_three_layer,0.61,0.167698299,0.003514561,0.001120149,0.040989759
5,compas,sgd_lr,0.63,0.171943577,0.00369483,0.001496645,0.025913061
5,compas,mlp_one_layer,0.63,0.124390464,0.001933354,0.001496645,0.051481887
5,compas,mlp_two_layer,0.63,0.134886141,0.002273466,0.001496645,0.046558221
5,compas,mlp_three_layer,0.63,0.145715455,0.002653282,0.001496645,0.033354336
5,compas,sgd_lr,0.65,0.141568462,0.002504367,0.002301338,0.020162773
5,compas,mlp_one_layer,0.65,0.13344577,0.002225159,0.002301338,0.044037815
5,compas,mlp_two_layer,0.65,0.138470896,0.002395944,0.002301338,0.044328065
5,compas,mlp_three_layer,0.65,0.13774129,0.002370755,0.002301338,0.038865014
5,compas,sgd_lr,0.67,0.158225044,0.003128568,0.002673768,0.024448709
5,compas,mlp_one_layer,0.67,0.146562815,0.002684239,0.002673768,0.052067569
5,compas,mlp_two_layer,0.67,0.146537223,0.002683302,0.002673768,0.051941286
5,compas,mlp_three_layer,0.67,0.153630742,0.002949461,0.002673768,0.04365104
5,compas,sgd_lr,0.69,0.117911466,0.00173716,0.003498687,0.019946907
5,compas,mlp_one_layer,0.69,0.092883024,0.001077875,0.003498687,0.047463456
5,compas,mlp_two_layer,0.69,0.095202313,0.001132383,0.003498687,0.043667491
5,compas,mlp_three_layer,0.69,0.10799938,0.001457326,0.003498687,0.042978908
5,compas,sgd_lr,0.71,0.12032119,0.001808904,0.004663947,0.020580529
5,compas,mlp_one_layer,0.71,0.096872226,0.001172463,0.004663947,0.044151067
5,compas,mlp_two_layer,0.71,0.109653906,0.001502328,0.004663947,0.040334581
5,compas,mlp_three_layer,0.71,0.109915007,0.001509492,0.004663947,0.040014547
5,compas,sgd_lr,0.73,0.097027662,0.001176229,0.005632253,0.017767571
5,compas,mlp_one_layer,0.73,0.086721334,0.000939596,0.005632253,0.041139368
5,compas,mlp_two_layer,0.73,0.088791455,0.000984994,0.005632253,0.039832845
5,compas,mlp_three_layer,0.73,0.104455603,0.001363243,0.005632253,0.026152611
5,compas,sgd_lr,0.75,0.080309691,0.000805784,0.007418932,0.016597353
5,compas,mlp_one_layer,0.75,0.049745855,0.000309152,0.007418932,0.041545396
5,compas,mlp_two_layer,0.75,0.057365029,0.00041111,0.007418932,0.037192308
5,compas,mlp_three_layer,0.75,0.060993275,0.000464761,0.007418932,0.038873788
5,compas,sgd_lr,0.77,0.076539826,0.000731904,0.008299945,0.020115355
5,compas,mlp_one_layer,0.77,0.081640785,0.000832719,0.008299945,0.043650823
5,compas,mlp_two_layer,0.77,0.078556094,0.000770976,0.008299945,0.041087231
5,compas,mlp_three_layer,0.77,0.094518082,0.001116163,0.008299945,0.034250147
5,compas,sgd_lr,0.79,0.056311364,0.000396146,0.00892256,0.017344564
5,compas,mlp_one_layer,0.79,0.064608803,0.000521498,0.00892256,0.040380792
5,compas,mlp_two_layer,0.79,0.063902277,0.000510154,0.00892256,0.037289973
5,compas,mlp_three_layer,0.79,0.06788724,0.000575768,0.00892256,0.033491603
5,compas,sgd_lr,0.81,0.046759449,0.000273147,0.01043316,0.015545719
5,compas,mlp_one_layer,0.81,0.040357854,0.000203474,0.01043316,0.042291839
5,compas,mlp_two_layer,0.81,0.045147471,0.000254638,0.01043316,0.04175539
5,compas,mlp_three_layer,0.81,0.014149514,2.50E-05,0.01043316,0.056521897
5,compas,sgd_lr,0.83,0.029386136,0.000107878,0.011989568,0.014118383
5,compas,mlp_one_layer,0.83,0.028462785,0.000101205,0.011989568,0.037145941
5,compas,mlp_two_layer,0.83,0.026541977,8.80E-05,0.011989568,0.037080748
5,compas,mlp_three_layer,0.83,0.006950173,6.03E-06,0.011989568,0.022815586
5,compas,sgd_lr,0.85,0.034162093,0.000145794,0.013224643,0.010869993
5,compas,mlp_one_layer,0.85,0.018630144,4.34E-05,0.013224643,0.043981845
5,compas,mlp_two_layer,0.85,0.027748566,9.62E-05,0.013224643,0.037463918
5,compas,mlp_three_layer,0.85,0.016169236,3.27E-05,0.013224643,0.05446354
5,compas,sgd_lr,0.87,0.014280928,2.55E-05,0.015684245,0.010520079
5,compas,mlp_one_layer,0.87,0.03197673,0.000127737,0.015684245,0.041524212
5,compas,mlp_two_layer,0.87,0.028380043,0.000100618,0.015684245,0.033931397
5,compas,mlp_three_layer,0.87,0.024221903,7.33E-05,0.015684245,0.022298178
5,compas,sgd_lr,0.89,0.008725908,9.51E-06,0.01688582,0.012748403
5,compas,mlp_one_layer,0.89,0.010212438,1.30E-05,0.01688582,0.037244448
5,compas,mlp_two_layer,0.89,0.003878199,1.88E-06,0.01688582,0.032126713
5,compas,mlp_three_layer,0.89,0.004395376,2.41E-06,0.01688582,0.03387328
5,compas,sgd_lr,0.91,0.006229988,4.85E-06,0.02037647,0.010348842
5,compas,mlp_one_layer,0.91,0.007072166,6.25E-06,0.02037647,0.035708578
5,compas,mlp_two_layer,0.91,0.004615498,2.66E-06,0.02037647,0.0354615
5,compas,mlp_three_layer,0.91,0.00E+00,0,0.02037647,0.026055942
5,compas,sgd_lr,0.93,0,0,0.021290551,0.008304286
5,compas,mlp_one_layer,0.93,0.005130947,3.29E-06,0.021290551,0.037016292
5,compas,mlp_two_layer,0.93,0.005229076,3.42E-06,0.021290551,0.034826389
5,compas,mlp_three_layer,0.93,0,0,0.021290551,0.035149242
5,compas,sgd_lr,0.95,0,0,0.024309434,0.008388068
5,compas,mlp_one_layer,0.95,0.011990685,1.80E-05,0.024309434,0.041165957
5,compas,mlp_two_layer,0.95,0.016164212,3.26E-05,0.024309434,0.037356814
5,compas,mlp_three_layer,0.95,0,0,0.024309434,0.034153233
5,dutch_census,sgd_lr,0.05,0.155137159,0.003009436,0.013098543,0.092594272
5,dutch_census,mlp_one_layer,0.05,0.16383796,0.003356597,0.013098543,0.169810303
5,dutch_census,mlp_two_layer,0.05,0.193959008,0.004704952,0.013098543,0.195866803
5,dutch_census,mlp_three_layer,0.05,0.182411429,0.004161147,0.013098543,0.214333309
5,dutch_census,sgd_lr,0.07,0.149986813,0.002812873,0.011896653,0.085851094
5,dutch_census,mlp_one_layer,0.07,0.172832875,0.003735435,0.011896653,0.161821794
5,dutch_census,mlp_two_layer,0.07,0.182332202,0.004157532,0.011896653,0.179658475
5,dutch_census,mlp_three_layer,0.07,0.170295014,0.003626495,0.011896653,0.229620595
5,dutch_census,sgd_lr,0.09,0.144590483,0.002614049,0.010102079,0.085092705
5,dutch_census,mlp_one_layer,0.09,0.170768366,0.003646691,0.010102079,0.154088513
5,dutch_census,mlp_two_layer,0.09,0.174695159,0.003816402,0.010102079,0.17670261
5,dutch_census,mlp_three_layer,0.09,0.170614044,0.003640101,0.010102079,0.157883658
5,dutch_census,sgd_lr,0.11,0.147057577,0.002704042,0.008587903,0.080047185
5,dutch_census,mlp_one_layer,0.11,0.156580556,0.003065715,0.008587903,0.142608321
5,dutch_census,mlp_two_layer,0.11,0.157415411,0.003098505,0.008587903,0.172500622
5,dutch_census,mlp_three_layer,0.11,0.169812997,0.003605986,0.008587903,0.201813735
5,dutch_census,sgd_lr,0.13,0.134126614,0.002249296,0.007611673,0.077026983
5,dutch_census,mlp_one_layer,0.13,0.153750936,0.002955877,0.007611673,0.143659166
5,dutch_census,mlp_two_layer,0.13,0.175891511,0.003868875,0.007611673,0.170929218
5,dutch_census,mlp_three_layer,0.13,0.152070403,0.002891593,0.007611673,0.175464025
5,dutch_census,sgd_lr,0.15,0.125836944,0.001979794,0.006412633,0.074517698
5,dutch_census,mlp_one_layer,0.15,0.149078196,0.002778885,0.006412633,0.134701036
5,dutch_census,mlp_two_layer,0.15,0.166109908,0.003450371,0.006412633,0.163225266
5,dutch_census,mlp_three_layer,0.15,0.140266054,0.002459983,0.006412633,0.200426769
5,dutch_census,sgd_lr,0.17,0.118343635,0.001750985,0.005156621,0.070594374
5,dutch_census,mlp_one_layer,0.17,0.156136359,0.00304834,0.005156621,0.131682091
5,dutch_census,mlp_two_layer,0.17,0.134021919,0.002245785,0.005156621,0.161693823
5,dutch_census,mlp_three_layer,0.17,0.157541784,0.003103484,0.005156621,0.213354324
5,dutch_census,sgd_lr,0.19,0.106920386,0.001429217,0.004207551,0.065976571
5,dutch_census,mlp_one_layer,0.19,0.113362568,0.001606664,0.004207551,0.129588779
5,dutch_census,mlp_two_layer,0.19,0.128942218,0.002078733,0.004207551,0.160179886
5,dutch_census,mlp_three_layer,0.19,0.128937025,0.002078566,0.004207551,0.133810398
5,dutch_census,sgd_lr,0.21,0.104663379,0.001369505,0.003413233,0.062373996
5,dutch_census,mlp_one_layer,0.21,0.110074545,0.001514799,0.003413233,0.122712588
5,dutch_census,mlp_two_layer,0.21,0.127942293,0.00204661,0.003413233,0.145600961
5,dutch_census,mlp_three_layer,0.21,0.116805731,0.001705763,0.003413233,0.176952043
5,dutch_census,sgd_lr,0.23,0.099300895,0.001232747,0.002655469,0.064188377
5,dutch_census,mlp_one_layer,0.23,0.115098981,0.00165627,0.002655469,0.124741125
5,dutch_census,mlp_two_layer,0.23,0.103669872,0.001343625,0.002655469,0.159367542
5,dutch_census,mlp_three_layer,0.23,0.098893427,0.00122265,0.002655469,0.153028082
5,dutch_census,sgd_lr,0.25,0.081429915,0.000828927,0.001921257,0.061438969
5,dutch_census,mlp_one_layer,0.25,0.076720535,0.000735812,0.001921257,0.119608516
5,dutch_census,mlp_two_layer,0.25,0.098436795,0.001211383,0.001921257,0.147733726
5,dutch_census,mlp_three_layer,0.25,0.090255476,0.001018367,0.001921257,0.205591563
5,dutch_census,sgd_lr,0.27,0.067861477,0.000575682,0.001470634,0.059254966
5,dutch_census,mlp_one_layer,0.27,0.078221514,0.000764887,0.001470634,0.114536179
5,dutch_census,mlp_two_layer,0.27,0.070585341,0.000622827,0.001470634,0.145360895
5,dutch_census,mlp_three_layer,0.27,0.089516575,0.001001759,0.001470634,0.128248414
5,dutch_census,sgd_lr,0.29,0.064636075,0.000522256,0.000832136,0.058149415
5,dutch_census,mlp_one_layer,0.29,0.064193923,0.000515135,0.000832136,0.110466517
5,dutch_census,mlp_two_layer,0.29,0.060520917,0.000457869,0.000832136,0.136294412
5,dutch_census,mlp_three_layer,0.29,0.075892485,0.000720013,0.000832136,0.187495425
5,dutch_census,sgd_lr,0.31,0.047336294,0.000280098,0.000559769,0.055481778
5,dutch_census,mlp_one_layer,0.31,0.03942465,0.000194291,0.000559769,0.107797347
5,dutch_census,mlp_two_layer,0.31,0.045487072,0.000258641,0.000559769,0.139520313
5,dutch_census,mlp_three_layer,0.31,0.057383636,0.000411627,0.000559769,0.117700931
5,dutch_census,sgd_lr,0.33,0.034563626,0.000149332,0.000242816,0.055302453
5,dutch_census,mlp_one_layer,0.33,0.048219906,0.000290653,0.000242816,0.111329704
5,dutch_census,mlp_two_layer,0.33,0.046789884,0.000273669,0.000242816,0.130530864
5,dutch_census,mlp_three_layer,0.33,0.028039697,9.83E-05,0.000242816,0.149013032
5,dutch_census,sgd_lr,0.35,0.025794225,8.32E-05,6.63E-05,0.051469645
5,dutch_census,mlp_one_layer,0.35,0.01374629,2.36E-05,6.63E-05,0.10998816
5,dutch_census,mlp_two_layer,0.35,0.036062243,1.63E-04,6.63E-05,0.128406239
5,dutch_census,mlp_three_layer,0.35,0.020116881,5.06E-05,6.63E-05,0.156094634
5,dutch_census,sgd_lr,0.37,0.011277069,1.59E-05,2.01E-06,0.051277455
5,dutch_census,mlp_one_layer,0.37,0.001387012,2.40E-07,2.01E-06,0.109408373
5,dutch_census,mlp_two_layer,0.37,0.02215954,6.14E-05,2.01E-06,0.13190057
5,dutch_census,mlp_three_layer,0.37,0.028672329,1.03E-04,2.01E-06,0.134609976
5,dutch_census,sgd_lr,0.39,0.004807769,2.89E-06,3.53E-05,0.05344939
5,dutch_census,mlp_one_layer,0.39,0.000623177,4.85E-08,3.53E-05,0.107911815
5,dutch_census,mlp_two_layer,0.39,0.008048399,8.10E-06,3.53E-05,0.130852051
5,dutch_census,mlp_three_layer,0.39,0.021530246,5.79E-05,3.53E-05,0.13768154
5,dutch_census,sgd_lr,0.41,0.01659989,3.44E-05,0.000181741,0.053194525
5,dutch_census,mlp_one_layer,0.41,0.003677516,1.69E-06,0.000181741,0.107643652
5,dutch_census,mlp_two_layer,0.41,0.027320961,9.33E-05,0.000181741,0.126021138
5,dutch_census,mlp_three_layer,0.41,0.036242203,0.000164189,0.000181741,0.148011716
5,dutch_census,sgd_lr,0.43,0.020139878,5.07E-05,0.000312526,0.049720078
5,dutch_census,mlp_one_layer,0.43,0.006308613,4.97E-06,0.000312526,0.099889811
5,dutch_census,mlp_two_layer,0.43,0.023643264,6.99E-05,0.000312526,0.130366531
5,dutch_census,mlp_three_layer,0.43,0.034654831,0.000150122,0.000312526,0.13397773
5,dutch_census,sgd_lr,0.45,0.0375708,0.000176448,0.000739756,0.049857301
5,dutch_census,mlp_one_layer,0.45,0.026117214,8.53E-05,0.000739756,0.099967058
5,dutch_census,mlp_two_layer,0.45,0.042297027,0.000223634,0.000739756,0.132845195
5,dutch_census,mlp_three_layer,0.45,0.038028219,0.000180771,0.000739756,0.166674669
5,dutch_census,sgd_lr,0.47,0.05219178,0.000340509,0.001173558,0.048412834
5,dutch_census,mlp_one_layer,0.47,0.03187965,0.00012704,0.001173558,0.101285135
5,dutch_census,mlp_two_layer,0.47,0.056870583,0.000404299,0.001173558,0.120055703
5,dutch_census,mlp_three_layer,0.47,0.05164546,0.000333418,0.001173558,0.130018365
5,dutch_census,sgd_lr,0.49,0.06567194,0.00053913,0.001753022,0.04856636
5,dutch_census,mlp_one_layer,0.49,0.079736088,0.000794797,0.001753022,0.097720096
5,dutch_census,mlp_two_layer,0.49,0.073347317,0.000672526,0.001753022,0.124289206
5,dutch_census,mlp_three_layer,0.49,0.060992712,0.000465036,0.001753022,0.116205303
5,dutch_census,sgd_lr,0.51,0.068215431,0.000581703,0.002120598,0.050170544
5,dutch_census,mlp_one_layer,0.51,0.096783943,0.001171039,0.002120598,0.09876657
5,dutch_census,mlp_two_layer,0.51,0.078358023,0.00076756,0.002120598,0.134379548
5,dutch_census,mlp_three_layer,0.51,0.08146039,0.000829547,0.002120598,0.112137796
5,dutch_census,sgd_lr,0.53,0.087532372,0.000957837,0.00294631,0.051365515
5,dutch_census,mlp_one_layer,0.53,0.074109998,0.000686586,0.00294631,0.105652164
5,dutch_census,mlp_two_layer,0.53,0.104228094,0.001358136,0.00294631,0.132735787
5,dutch_census,mlp_three_layer,0.53,0.097228609,0.001181825,0.00294631,0.161204626
5,dutch_census,sgd_lr,0.55,0.106602383,0.001420727,0.003860378,0.05289473
5,dutch_census,mlp_one_layer,0.55,0.107340383,0.001440469,0.003860378,0.104325687
5,dutch_census,mlp_two_layer,0.55,0.116980175,0.001710863,0.003860378,0.128586765
5,dutch_census,mlp_three_layer,0.55,0.120136188,0.001804442,0.003860378,0.139149633
5,dutch_census,sgd_lr,0.57,0.11742102,0.001723785,0.004716031,0.051992679
5,dutch_census,mlp_one_layer,0.57,0.123461834,0.001905748,0.004716031,0.10410344
5,dutch_census,mlp_two_layer,0.57,0.132614144,0.002198842,0.004716031,0.122406407
5,dutch_census,mlp_three_layer,0.57,0.112622618,0.001585754,0.004716031,0.167045307
5,dutch_census,sgd_lr,0.59,0.119248988,0.001777884,0.005717792,0.050683614
5,dutch_census,mlp_one_layer,0.59,0.127785589,0.002041599,0.005717792,0.098839385
5,dutch_census,mlp_two_layer,0.59,0.140496974,0.002468091,0.005717792,0.128636788
5,dutch_census,mlp_three_layer,0.59,0.134984776,0.002278178,0.005717792,0.142032339
5,dutch_census,sgd_lr,0.61,0.139486347,0.002432702,0.007012512,0.055997557
5,dutch_census,mlp_one_layer,0.61,0.134342737,0.002256552,0.007012512,0.105098909
5,dutch_census,mlp_two_layer,0.61,0.154192027,0.002972867,0.007012512,0.12818966
5,dutch_census,mlp_three_layer,0.61,0.150191479,0.002820557,0.007012512,0.136150497
5,dutch_census,sgd_lr,0.63,0.148797074,0.002768411,0.008069833,0.057011552
5,dutch_census,mlp_one_layer,0.63,0.157275269,0.003092988,0.008069833,0.109535492
5,dutch_census,mlp_two_layer,0.63,0.172486573,0.003720474,0.008069833,0.132958935
5,dutch_census,mlp_three_layer,0.63,0.171157817,0.00366335,0.008069833,0.137227978
5,dutch_census,sgd_lr,0.65,0.163508302,0.003343098,0.009714069,0.056363136
5,dutch_census,mlp_one_layer,0.65,0.168185886,0.003537187,0.009714069,0.103414406
5,dutch_census,mlp_two_layer,0.65,0.175649594,0.003858235,0.009714069,0.131742131
5,dutch_census,mlp_three_layer,0.65,0.173054546,0.003745027,0.009714069,0.12169776
5,dutch_census,sgd_lr,0.67,0.183525061,0.004212134,0.010978609,0.058844068
5,dutch_census,mlp_one_layer,0.67,0.188525534,0.004444911,0.010978609,0.11475044
5,dutch_census,mlp_two_layer,0.67,0.193771478,0.004695853,0.010978609,0.131076406
5,dutch_census,mlp_three_layer,0.67,0.200946378,0.005050243,0.010978609,0.17477983
5,dutch_census,sgd_lr,0.69,0.194770768,0.004744437,0.012472133,0.058668419
5,dutch_census,mlp_one_layer,0.69,0.214585583,0.005759533,0.012472133,0.108341886
5,dutch_census,mlp_two_layer,0.69,0.211224281,0.005580399,0.012472133,0.136567998
5,dutch_census,mlp_three_layer,0.69,0.211964363,0.005619597,0.012472133,0.151329808
5,dutch_census,sgd_lr,0.71,0.209819605,0.005506379,0.014309308,0.063399506
5,dutch_census,mlp_one_layer,0.71,0.221892138,0.006158704,0.014309308,0.11203512
5,dutch_census,mlp_two_layer,0.71,0.226984902,0.006444856,0.014309308,0.136310395
5,dutch_census,mlp_three_layer,0.71,0.218262969,0.005958761,0.014309308,0.136797615
5,dutch_census,sgd_lr,0.73,0.220410755,0.00607669,0.016009561,0.063253026
5,dutch_census,mlp_one_layer,0.73,0.232722505,0.006775042,0.016009561,0.113396768
5,dutch_census,mlp_two_layer,0.73,0.235807594,0.006956,0.016009561,0.138072866
5,dutch_census,mlp_three_layer,0.73,0.243101789,0.007393353,0.016009561,0.155443541
5,dutch_census,sgd_lr,0.75,0.225389461,0.006354511,0.017521226,0.064890211
5,dutch_census,mlp_one_layer,0.75,0.228800988,0.006548474,0.017521226,0.111297088
5,dutch_census,mlp_two_layer,0.75,0.242825893,0.007376567,0.017521226,0.135735637
5,dutch_census,mlp_three_layer,0.75,0.238817473,0.00713485,0.017521226,0.142582347
5,dutch_census,sgd_lr,0.77,0.238335577,0.007106062,0.019670419,0.068254377
5,dutch_census,mlp_one_layer,0.77,0.26307014,0.008659033,0.019670419,0.117144927
5,dutch_census,mlp_two_layer,0.77,0.248048776,0.007697576,0.019670419,0.145659288
5,dutch_census,mlp_three_layer,0.77,0.264128978,0.008728945,0.019670419,0.162919274
5,dutch_census,sgd_lr,0.79,0.257159996,0.008273981,0.021845975,0.072241982
5,dutch_census,mlp_one_layer,0.79,0.271999805,0.009257472,0.021845975,0.117606446
5,dutch_census,mlp_two_layer,0.79,0.271700924,0.009237117,0.021845975,0.150224581
5,dutch_census,mlp_three_layer,0.79,0.271031607,0.009191617,0.021845975,0.14907298
